,Area,District,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
374,Punjab,Sialkot,Wheat,1991,1766.203704,1010,40,24.55
375,Punjab,Sialkot,Wheat,1992,1960.136674,1010,40,24.55
376,Punjab,Sialkot,Wheat,1993,1972.487367,1010,40,24.55
377,Punjab,Sialkot,Wheat,1994,2026.790596,591,26156,17.46
378,Punjab,Sialkot,Wheat,1995,2064.676617,591,26156,17.67
379,Punjab,Sialkot,Wheat,1996,2036.252091,591,26156,17.46
380,Punjab,Sialkot,Wheat,1997,2170.224719,591,26156,17.67
381,Punjab,Sialkot,Wheat,1998,2283.37981,591,26156,17.46
382,Punjab,Sialkot,Wheat,1999,2650.837696,591,26156,17.67
383,Punjab,Sialkot,Wheat,2000,2299.896587,591,26156,17.46
384,Punjab,Sialkot,Wheat,2001,2340.228634,591,26156,17.67
385,Punjab,Sialkot,Wheat,2002,2368.137783,591,26156,17.46
386,Punjab,Sialkot,Wheat,2003,2393.408857,591,26156,17.67
387,Punjab,Sialkot,Wheat,2004,2583.930399,591,26156,17.46
388,Punjab,Sialkot,Wheat,2005,2741.985522,591,26156,17.67
389,Punjab,Sialkot,Wheat,2006,2545.864662,591,26156,17.46
390,Punjab,Sialkot,Wheat,2007,2506.889764,591,26156,17.67
391,Punjab,Sialkot,Wheat,2008,2572.645528,591,26156,17.46
392,Punjab,Kasur,Wheat,1981,1792.349727,591,26156,17.67
393,Punjab,Kasur,Wheat,1982,2066.627358,591,26156,17.64
394,Punjab,Kasur,Wheat,1983,1688.955224,591,26156,17.86
395,Punjab,Kasur,Wheat,1984,2068.838353,591,26156,17.64
396,Punjab,Kasur,Wheat,1985,2242.477876,591,26156,17.86
397,Punjab,Kasur,Wheat,1986,1835.43578,591,26156,17.64
398,Punjab,Kasur,Wheat,1987,2076.002394,591,26156,17.86
399,Punjab,Kasur,Wheat,1988,2263.188406,591,26156,17.64
400,Punjab,Kasur,Wheat,1989,2111.751152,591,26156,17.86
401,Punjab,Kasur,Wheat,1990,2254.705882,591,26156,17.64
402,Punjab,Kasur,Wheat,1991,2338.47981,591,26156,17.86
403,Punjab,Kasur,Wheat,1992,2178.904429,591,26156,17.64
404,Punjab,Kasur,Wheat,1993,2302.367942,591,26156,17.86
405,Punjab,Kasur,Wheat,1994,2439.257929,591,26156,17.64
406,Punjab,Kasur,Wheat,1995,2351.398601,591,26156,17.86
407,Punjab,Kasur,Wheat,1996,2484.713376,591,26156,17.64
408,Punjab,Kasur,Wheat,1997,2488.080301,591,26156,17.86
409,Punjab,Kasur,Wheat,1998,2498.390093,591,26156,17.09
410,Punjab,Kasur,Wheat,1999,3029.568303,591,26156,17.51
411,Punjab,Kasur,Wheat,2000,3032.258065,591,26156,17.09
412,Punjab,Kasur,Wheat,2001,2651.834035,591,26156,17.51
413,Punjab,Kasur,Wheat,2002,2591.214155,591,26156,17.09
414,Punjab,Kasur,Wheat,2003,2488.358209,591,26156,17.51
415,Punjab,Kasur,Wheat,2004,2932.183908,591,26156,17.09
416,Punjab,Kasur,Wheat,2005,2814.835471,591,26156,17.51
417,Punjab,Kasur,Wheat,2006,3028.452875,591,26156,17.09
418,Punjab,Kasur,Wheat,2007,2700.166574,591,26156,17.51
419,Punjab,Kasur,Wheat,2008,2973.223481,591,26156,17.09
420,Punjab,Lahore,Wheat,1981,1385.93482,591,26156,17.51
421,Punjab,Lahore,Wheat,1982,2037.906137,591,26156,17.09
422,Punjab,Lahore,Wheat,1983,1494.382022,591,26156,17.51
423,Punjab,Lahore,Wheat,1984,2185.770751,591,26156,17.09
424,Punjab,Lahore,Wheat,1985,2420.315236,591,26156,17.51
425,Punjab,Lahore,Wheat,1986,1511.864407,591,26156,17.32
426,Punjab,Lahore,Wheat,1987,2067.049808,591,26156,17.53
427,Punjab,Lahore,Wheat,1988,2418.250951,591,26156,17.32
428,Punjab,Lahore,Wheat,1989,2295.652174,591,26156,17.53
429,Punjab,Lahore,Wheat,1990,2454.716981,591,26156,17.32
430,Punjab,Lahore,Wheat,1991,2726.720648,591,26156,17.53
431,Punjab,Lahore,Wheat,1992,2668.627451,591,26156,17.32
432,Punjab,Lahore,Wheat,1993,2620.55336,591,26156,17.53
433,Punjab,Lahore,Wheat,1994,2400.749064,591,26156,17.32
434,Punjab,Lahore,Wheat,1995,2339.622642,591,26156,17.53
435,Punjab,Lahore,Wheat,1996,2478.26087,591,26156,17.32
436,Punjab,Lahore,Wheat,1997,2211.764706,591,26156,17.53
437,Punjab,Lahore,Wheat,1998,2584.705882,591,26156,17.32
438,Punjab,Lahore,Wheat,1999,3209.786477,591,26156,17.53
439,Punjab,Lahore,Wheat,2000,2882.926829,591,26156,17.32
440,Punjab,Lahore,Wheat,2001,2804.088586,591,26156,17.53
441,Punjab,Lahore,Wheat,2002,2669.67509,591,30195,18.17
442,Punjab,Lahore,Wheat,2003,2643.911439,591,30195,18.31
443,Punjab,Lahore,Wheat,2004,2915.162455,591,30195,18.17
444,Punjab,Lahore,Wheat,2005,2717.352415,591,30195,18.31
445,Punjab,Lahore,Wheat,2006,2626.072041,591,30195,18.17
446,Punjab,Lahore,Wheat,2007,2449.050086,591,30195,18.31
447,Punjab,Lahore,Wheat,2008,2499.197432,591,30195,18.17
448,Punjab,Lodhran,Wheat,1981,0,591,30195,18.31
449,Punjab,Lodhran,Wheat,1983,0,591,30195,18.17
450,Punjab,Lodhran,Wheat,1984,0,591,30195,18.31
451,Punjab,Lodhran,Wheat,1985,0,591,30195,18.17
452,Punjab,Lodhran,Wheat,1986,0,591,30195,18.31
453,Punjab,Lodhran,Wheat,1987,0,591,30195,18.17
454,Punjab,Lodhran,Wheat,1988,0,591,30195,18.31
455,Punjab,Lodhran,Wheat,1989,0,591,30195,18.17
456,Punjab,Lodhran,Wheat,1990,0,591,30195,18.31
457,Punjab,Lodhran,Wheat,1991,1937.681159,591,37842,17.74
458,Punjab,Lodhran,Wheat,1992,2287.585777,591,37842,17.62
459,Punjab,Lodhran,Wheat,1993,2362.491716,591,37842,17.74
460,Punjab,Lodhran,Wheat,1994,2276.72956,591,37842,17.62
461,Punjab,Lodhran,Wheat,1995,2078.324226,591,37842,17.74
462,Punjab,Lodhran,Wheat,1996,2360.721443,591,37842,17.62
463,Punjab,Lodhran,Wheat,1997,2489.932886,591,37842,17.74
464,Punjab,Lodhran,Wheat,1998,2467.873832,591,37842,17.62
465,Punjab,Lodhran,Wheat,1999,2892.988314,591,37842,17.74
466,Punjab,Lodhran,Wheat,2000,2593.834505,591,37842,17.62
467,Punjab,Lodhran,Wheat,2001,2524.330235,591,37842,17.74
468,Punjab,Lodhran,Wheat,2002,2754.500818,591,37842,17.62
469,Punjab,Lodhran,Wheat,2003,2662.771285,591,37842,17.74
470,Punjab,Lodhran,Wheat,2004,2606.818182,591,37842,17.62
471,Punjab,Lodhran,Wheat,2005,2509.243697,591,37842,17.74
472,Punjab,Lodhran,Wheat,2006,2961.583924,591,37842,17.62
473,Punjab,Lodhran,Wheat,2007,2581.115336,591,54595,17.64
474,Punjab,Lodhran,Wheat,2008,3217.041801,591,54595,17.97
475,Punjab,Okara,Wheat,1981,0,591,54595,17.64
476,Punjab,Okara,Wheat,1982,2232.841891,591,54595,17.97
477,Punjab,Okara,Wheat,1983,1902.213073,591,54595,17.64
478,Punjab,Okara,Wheat,1984,2376.664891,591,54595,17.97
479,Punjab,Okara,Wheat,1985,2621.18019,591,54595,17.64
480,Punjab,Okara,Wheat,1986,1888.081395,591,54595,17.97
481,Punjab,Okara,Wheat,1987,2141.704488,591,54595,17.64
482,Punjab,Okara,Wheat,1988,2460.933661,591,54595,17.97
483,Punjab,Okara,Wheat,1989,2375.972763,591,54595,17.64
484,Punjab,Okara,Wheat,1990,2440.613027,591,54595,17.97
485,Punjab,Okara,Wheat,1991,2737.543167,591,54595,17.64
486,Punjab,Okara,Wheat,1992,2332.205029,591,54595,17.97
487,Punjab,Okara,Wheat,1993,2662.045889,591,54595,17.64
488,Punjab,Okara,Wheat,1994,2609.324009,591,54595,17.97
489,Punjab,Okara,Wheat,1995,2487.250811,591,77691,18.29
490,Punjab,Okara,Wheat,1996,2674.038462,591,77691,18.54
491,Punjab,Okara,Wheat,1997,2976.25969,591,77691,18.29
492,Punjab,Okara,Wheat,1998,3053.484923,591,77691,18.54
493,Punjab,Okara,Wheat,1999,3552.22691,591,77691,18.29
494,Punjab,Okara,Wheat,2000,3351.457155,591,77691,18.54
495,Punjab,Okara,Wheat,2001,3246.181491,591,77691,18.29
496,Punjab,Okara,Wheat,2002,3429.030776,591,77691,18.54
497,Punjab,Okara,Wheat,2003,3381.884388,591,77691,18.29
498,Punjab,Okara,Wheat,2004,3400.272603,591,77691,18.54
499,Punjab,Okara,Wheat,2005,3206.407323,591,77691,18.29
500,Punjab,Okara,Wheat,2006,3507.635354,591,77691,18.54
501,Punjab,Okara,Wheat,2007,3171.664943,591,77691,18.29
502,Punjab,Okara,Wheat,2008,3411.146642,591,77691,18.54
503,Punjab,Pakpattan,Wheat,1981,0,591,77691,18.29
504,Punjab,Pakpattan,Wheat,1982,0,591,77691,18.54
505,Punjab,Pakpattan,Wheat,1983,0,591,62397,17.23
506,Punjab,Pakpattan,Wheat,1984,0,591,62397,17.52
507,Punjab,Pakpattan,Wheat,1985,0,591,62397,17.23
508,Punjab,Pakpattan,Wheat,1986,0,591,62397,17.52
509,Punjab,Pakpattan,Wheat,1987,0,591,62397,17.23
510,Punjab,Pakpattan,Wheat,1988,0,591,62397,17.52
511,Punjab,Pakpattan,Wheat,1989,0,591,62397,17.23
512,Punjab,Pakpattan,Wheat,1990,0,591,62397,17.52
513,Punjab,Pakpattan,Wheat,1991,2692.701665,591,62397,17.23
514,Punjab,Pakpattan,Wheat,1992,2228.362878,591,62397,17.52
515,Punjab,Pakpattan,Wheat,1993,2606.888361,591,62397,17.23
516,Punjab,Pakpattan,Wheat,1994,2755.49806,591,62397,17.52
517,Punjab,Pakpattan,Wheat,1995,2544.631307,591,62397,17.23
518,Punjab,Pakpattan,Wheat,1996,2868.013468,591,62397,17.52
519,Punjab,Pakpattan,Wheat,1997,3075.679172,591,62397,17.23
520,Punjab,Pakpattan,Wheat,1998,3048.548278,591,62397,17.52
521,Punjab,Pakpattan,Wheat,1999,3884.954008,591,62831.39,17.15
522,Punjab,Pakpattan,Wheat,2000,3678.887484,591,62831.39,17.71
523,Punjab,Pakpattan,Wheat,2001,3446.496815,591,62831.39,17.15
524,Punjab,Pakpattan,Wheat,2002,3362.134689,591,62831.39,17.71
525,Punjab,Pakpattan,Wheat,2003,3304.65718,591,62831.39,17.15
526,Punjab,Pakpattan,Wheat,2004,3331.387808,591,62831.39,17.71
527,Punjab,Pakpattan,Wheat,2005,3208.609272,591,62831.39,17.15
528,Punjab,Pakpattan,Wheat,2006,3384.199865,591,62831.39,17.71
529,Punjab,Pakpattan,Wheat,2007,3110.022607,591,62831.39,17.15
530,Punjab,Pakpattan,Wheat,2008,3422.133863,591,62831.39,17.71
531,Punjab,Sahiwal,Wheat,1981,3792.403159,591,62831.39,17.15
532,Punjab,Sahiwal,Wheat,1982,2271.920089,591,62831.39,17.71
533,Punjab,Sahiwal,Wheat,1983,1955.178908,591,62831.39,17.15
534,Punjab,Sahiwal,Wheat,1984,2290.223249,591,62831.39,17.71
535,Punjab,Sahiwal,Wheat,1985,2397.080292,591,62831.39,17.15
536,Punjab,Sahiwal,Wheat,1986,2018.499127,591,62831.39,17.71
537,Punjab,Sahiwal,Wheat,1987,2402.080344,591,63265.78,16.98
538,Punjab,Sahiwal,Wheat,1988,2527.202527,591,63265.78,17.66
539,Punjab,Sahiwal,Wheat,1989,2421.052632,591,63265.78,16.98
540,Punjab,Sahiwal,Wheat,1990,2277.891855,591,63265.78,17.66
541,Punjab,Sahiwal,Wheat,1991,2692.965779,591,63265.78,16.98
542,Punjab,Sahiwal,Wheat,1992,2227.842435,591,63265.78,17.66
543,Punjab,Sahiwal,Wheat,1993,2476.717381,591,63265.78,16.98
544,Punjab,Sahiwal,Wheat,1994,2754.927727,591,63265.78,17.66
545,Punjab,Sahiwal,Wheat,1995,2531.128405,591,63265.78,16.98
546,Punjab,Sahiwal,Wheat,1996,2867.696441,591,63265.78,17.66
547,Punjab,Sahiwal,Wheat,1997,2918.737408,591,63265.78,16.98
548,Punjab,Sahiwal,Wheat,1998,2643.195667,591,63265.78,17.66
549,Punjab,Sahiwal,Wheat,1999,3289.470062,591,63265.78,16.98
550,Punjab,Sahiwal,Wheat,2000,3107.264087,591,63265.78,17.66
551,Punjab,Sahiwal,Wheat,2001,3115.308151,591,63265.78,16.98
552,Punjab,Sahiwal,Wheat,2002,3094.451783,591,63265.78,17.66
553,Punjab,Sahiwal,Wheat,2003,2887.942333,591,63700.17,17.71
554,Punjab,Sahiwal,Wheat,2004,2925.736236,591,63700.17,18.42
555,Punjab,Sahiwal,Wheat,2005,2735.984355,591,63700.17,17.71
556,Punjab,Sahiwal,Wheat,2006,3047.588005,591,63700.17,18.42
557,Punjab,Sahiwal,Wheat,2007,2689.111748,591,63700.17,17.71
558,Punjab,Sahiwal,Wheat,2008,3082.384461,591,63700.17,18.42
559,Punjab,Sheikhupura,Wheat,1981,1493.333333,591,63700.17,17.71
560,Punjab,Sheikhupura,Wheat,1982,1805.327869,591,63700.17,18.42
561,Punjab,Sheikhupura,Wheat,1983,1519.847973,591,63700.17,17.71
562,Punjab,Sheikhupura,Wheat,1984,1579.150579,591,63700.17,18.42
563,Punjab,Sheikhupura,Wheat,1985,2107.910751,591,63700.17,17.71
564,Punjab,Sheikhupura,Wheat,1986,1087.899093,591,63700.17,18.42
565,Punjab,Sheikhupura,Wheat,1987,1724.180328,591,63700.17,17.71
566,Punjab,Sheikhupura,Wheat,1988,2014.196242,591,63700.17,18.42
567,Punjab,Sheikhupura,Wheat,1989,1872.897927,591,63700.17,17.71
568,Punjab,Sheikhupura,Wheat,1990,1800.078709,591,63700.17,18.42
569,Punjab,Sheikhupura,Wheat,1991,2126.136813,591,64134.56,17.58
570,Punjab,Sheikhupura,Wheat,1992,1998.428291,591,64134.56,18.07
571,Punjab,Sheikhupura,Wheat,1993,1988.17501,591,64134.56,17.58
572,Punjab,Sheikhupura,Wheat,1994,2248.283753,591,64134.56,18.07
573,Punjab,Sheikhupura,Wheat,1995,2134.491878,591,64134.56,17.58
574,Punjab,Sheikhupura,Wheat,1996,2292.151709,591,64134.56,18.07
575,Punjab,Sheikhupura,Wheat,1997,2297.338403,591,64134.56,17.58
576,Punjab,Sheikhupura,Wheat,1998,2287.937318,591,64134.56,18.07
577,Punjab,Sheikhupura,Wheat,1999,2693.788607,591,64134.56,17.58
578,Punjab,Sheikhupura,Wheat,2000,2944.90818,591,64134.56,18.07
579,Punjab,Sheikhupura,Wheat,2001,2665.990534,591,64134.56,17.58
580,Punjab,Sheikhupura,Wheat,2002,2586.311531,591,64134.56,18.07
581,Punjab,Sheikhupura,Wheat,2003,2728.547579,591,64134.56,17.58
582,Punjab,Sheikhupura,Wheat,2004,2902.795839,591,64134.56,18.07
583,Punjab,Sheikhupura,Wheat,2005,2904.063205,591,64134.56,17.58
584,Punjab,Sheikhupura,Wheat,2006,2658.823529,591,64134.56,18.07
585,Punjab,Sheikhupura,Wheat,2007,2462.557604,591,65003.34,17.67
586,Punjab,Sheikhupura,Wheat,2008,2671.513193,591,65003.34,18.11
587,Punjab,Bahawalnagar,Wheat,1981,1372.890026,591,65003.34,17.67
588,Punjab,Bahawalnagar,Wheat,1982,1568.007663,591,65003.34,18.11
589,Punjab,Bahawalnagar,Wheat,1983,1339.92467,591,65003.34,17.67
590,Punjab,Bahawalnagar,Wheat,1984,1387.667304,591,65003.34,18.11
591,Punjab,Bahawalnagar,Wheat,1985,1920.150305,591,65003.34,17.67
592,Punjab,Bahawalnagar,Wheat,1986,1565.087495,591,65003.34,18.11
593,Punjab,Bahawalnagar,Wheat,1987,1608.621426,591,65003.34,17.67
594,Punjab,Bahawalnagar,Wheat,1988,1708.850621,591,65003.34,18.11
595,Punjab,Bahawalnagar,Wheat,1989,1703.808752,591,65003.34,17.67
596,Punjab,Bahawalnagar,Wheat,1990,1717.12356,591,65003.34,18.11
597,Punjab,Bahawalnagar,Wheat,1991,1755.280988,591,65003.34,17.67
598,Punjab,Bahawalnagar,Wheat,1992,1845.204934,591,65003.34,18.11
599,Punjab,Bahawalnagar,Wheat,1993,1799.227799,591,65003.34,17.67
600,Punjab,Bahawalnagar,Wheat,1994,2245.658466,591,65003.34,18.11
601,Punjab,Bahawalnagar,Wheat,1995,2079.886886,591,65437.73,17.32
602,Punjab,Bahawalnagar,Wheat,1996,1964.377525,591,65437.73,17.83
603,Punjab,Bahawalnagar,Wheat,1997,2154.605263,591,65437.73,17.32
604,Punjab,Bahawalnagar,Wheat,1998,2024.963289,591,65437.73,17.83
605,Punjab,Bahawalnagar,Wheat,1999,2497.348887,591,65437.73,17.32
606,Punjab,Bahawalnagar,Wheat,2000,2333.567663,591,65437.73,17.83
607,Punjab,Bahawalnagar,Wheat,2001,2155.665372,591,65437.73,17.32
608,Punjab,Bahawalnagar,Wheat,2002,2466.098687,591,65437.73,17.83
609,Punjab,Bahawalnagar,Wheat,2003,2563.902107,591,65437.73,17.32
610,Punjab,Bahawalnagar,Wheat,2004,2712.018906,591,65437.73,17.83
611,Punjab,Bahawalnagar,Wheat,2005,2479.295729,591,65437.73,17.32
612,Punjab,Bahawalnagar,Wheat,2006,3026.3329,591,65437.73,17.83
613,Punjab,Bahawalnagar,Wheat,2007,2562.615101,591,65437.73,17.32
614,Punjab,Bahawalnagar,Wheat,2008,2860.115607,591,65437.73,17.83
615,Punjab,D.G. Khan,Wheat,1981,2476.706392,591,65437.73,17.32
616,Punjab,D.G. Khan,Wheat,1982,1378.035903,591,65437.73,17.83
617,Punjab,D.G. Khan,Wheat,1983,1276.220145,591,65872.12,18.1
618,Punjab,D.G. Khan,Wheat,1984,1050.8647,591,65872.12,18.35
619,Punjab,D.G. Khan,Wheat,1985,2034.58498,591,65872.12,18.1
620,Punjab,D.G. Khan,Wheat,1986,1939.585212,591,65872.12,18.35
621,Punjab,D.G. Khan,Wheat,1987,1893.711249,591,65872.12,18.1
622,Punjab,D.G. Khan,Wheat,1988,1942.8815,591,65872.12,18.35
623,Punjab,D.G. Khan,Wheat,1989,1987.684729,591,65872.12,18.1
624,Punjab,D.G. Khan,Wheat,1990,1959.234609,591,65872.12,18.35
625,Punjab,D.G. Khan,Wheat,1991,2136.328428,591,65872.12,18.1
626,Punjab,D.G. Khan,Wheat,1992,2160.617761,591,65872.12,18.35
627,Punjab,D.G. Khan,Wheat,1993,1961.826347,591,65872.12,18.1
628,Punjab,D.G. Khan,Wheat,1994,1957.894737,591,65872.12,18.35
629,Punjab,D.G. Khan,Wheat,1995,1916.046039,591,65872.12,18.1
630,Punjab,D.G. Khan,Wheat,1996,1959.142666,591,65872.12,18.35
631,Punjab,D.G. Khan,Wheat,1997,2266.055046,591,65872.12,18.1
632,Punjab,D.G. Khan,Wheat,1998,2251.604621,591,65872.12,18.35
633,Punjab,D.G. Khan,Wheat,1999,2678.783873,591,81582.64,16.71
634,Punjab,D.G. Khan,Wheat,2000,2773.487773,591,81582.64,17.14
635,Punjab,D.G. Khan,Wheat,2001,2884.96732,591,81582.64,16.71
636,Punjab,D.G. Khan,Wheat,2002,2616.174583,591,81582.64,17.14
637,Punjab,D.G. Khan,Wheat,2003,2324.471299,591,81582.64,16.71
638,Punjab,D.G. Khan,Wheat,2004,2510.012516,591,81582.64,17.14
639,Punjab,D.G. Khan,Wheat,2005,2615.432483,591,81582.64,16.71
640,Punjab,D.G. Khan,Wheat,2006,2682.539683,591,81582.64,17.14
641,Punjab,D.G. Khan,Wheat,2007,2539.746544,591,81582.64,16.71
642,Punjab,D.G. Khan,Wheat,2008,2324.356673,591,81582.64,17.14
643,Punjab,Khanewal Vehari,Wheat,1981,0,591,81582.64,16.71
644,Punjab,Khanewal Vehari,Wheat,1982,0,591,81582.64,17.14
645,Punjab,Khanewal Vehari,Wheat,1983,0,591,81582.64,16.71
646,Punjab,Khanewal Vehari,Wheat,1984,2044.357103,591,81582.64,17.14
647,Punjab,Khanewal Vehari,Wheat,1985,2448.654585,591,81582.64,16.71
648,Punjab,Khanewal Vehari,Wheat,1986,2055.496265,591,81582.64,17.14
649,Punjab,Khanewal Vehari,Wheat,1987,2131.112305,591,87149.01,17.71
650,Punjab,Khanewal Vehari,Wheat,1988,2085.185185,591,87149.01,18.39
651,Punjab,Khanewal Vehari,Wheat,1989,2114.226376,591,87149.01,17.71
652,Punjab,Khanewal Vehari,Wheat,1990,1850.944359,591,87149.01,18.39
653,Punjab,Khanewal Vehari,Wheat,1991,2123.834197,591,87149.01,17.71
654,Punjab,Khanewal Vehari,Wheat,1992,2078.293483,591,87149.01,18.39
655,Punjab,Khanewal Vehari,Wheat,1993,2214.896829,591,87149.01,17.71
656,Punjab,Khanewal Vehari,Wheat,1994,2525.457242,591,87149.01,18.39
657,Punjab,Khanewal Vehari,Wheat,1995,2356.51751,591,87149.01,17.71
658,Punjab,Khanewal Vehari,Wheat,1996,2456.542969,591,87149.01,18.39
659,Punjab,Khanewal Vehari,Wheat,1997,2710.249042,591,87149.01,17.71
660,Punjab,Khanewal Vehari,Wheat,1998,2424.141221,591,87149.01,18.39
661,Punjab,Khanewal Vehari,Wheat,1999,3600.4662,591,87149.01,17.71
662,Punjab,Khanewal Vehari,Wheat,2000,3324.802234,591,87149.01,18.39
663,Punjab,Khanewal Vehari,Wheat,2001,2843.809524,591,87149.01,17.71
664,Punjab,Khanewal Vehari,Wheat,2002,2727.821644,591,87149.01,18.39
665,Punjab,Khanewal Vehari,Wheat,2003,2713.558538,591,61586.56,18.16
666,Punjab,Khanewal Vehari,Wheat,2004,3087.254454,591,61586.56,18.09
667,Punjab,Khanewal Vehari,Wheat,2005,2835.855112,591,61586.56,18.16
668,Punjab,Khanewal Vehari,Wheat,2006,3152.815013,591,61586.56,18.09
669,Punjab,Khanewal Vehari,Wheat,2007,2680.529301,591,61586.56,18.16
670,Punjab,Khanewal Vehari,Wheat,2008,3112.418301,591,61586.56,18.09
671,Punjab,Layyah,Wheat,1981,0,591,61586.56,18.16
672,Punjab,Layyah,Wheat,1982,1454.479769,591,61586.56,18.09
673,Punjab,Layyah,Wheat,1983,1160.598179,591,61586.56,18.16
674,Punjab,Layyah,Wheat,1984,1225.033289,591,61586.56,18.09
675,Punjab,Layyah,Wheat,1985,1640.175219,591,61586.56,18.16
676,Punjab,Layyah,Wheat,1986,1370.392749,591,61586.56,18.09
677,Punjab,Layyah,Wheat,1987,1614.65721,591,61586.56,18.16
678,Punjab,Layyah,Wheat,1988,1699.769053,591,61586.56,18.09
679,Punjab,Layyah,Wheat,1989,1643.213296,591,61586.56,18.16
680,Punjab,Layyah,Wheat,1990,1513.483764,591,61586.56,18.09
681,Punjab,Layyah,Wheat,1991,1695.964621,591,105915.04,17.33
682,Punjab,Layyah,Wheat,1992,1755.026455,591,105915.04,17.84
683,Punjab,Layyah,Wheat,1993,1766.062603,591,105915.04,17.33
684,Punjab,Layyah,Wheat,1994,1940.561365,591,105915.04,17.84
685,Punjab,Layyah,Wheat,1995,1855.462185,591,105915.04,17.33
686,Punjab,Layyah,Wheat,1996,1672.206304,591,105915.04,17.84
687,Punjab,Layyah,Wheat,1997,2110.544218,591,105915.04,17.33
688,Punjab,Layyah,Wheat,1998,1796.945701,591,105915.04,17.84
689,Punjab,Layyah,Wheat,1999,2166.666667,591,105915.04,17.33
690,Punjab,Layyah,Wheat,2000,2213.718821,591,105915.04,17.84
691,Punjab,Layyah,Wheat,2001,2022.259321,591,105915.04,17.33
692,Punjab,Layyah,Wheat,2002,2128.017967,591,105915.04,17.84
693,Punjab,Layyah,Wheat,2003,2328.013209,591,105915.04,17.33
694,Punjab,Layyah,Wheat,2004,2829.539145,591,105915.04,17.84
695,Punjab,Layyah,Wheat,2005,2654.164368,591,105915.04,17.33
696,Punjab,Layyah,Wheat,2006,2666.489078,591,105915.04,17.84
697,Punjab,Layyah,Wheat,2007,2179.173047,591,100424.62,17.58
698,Punjab,Layyah,Wheat,2008,2535.480624,591,100424.62,17.93
699,Punjab,Muzaffargarh,Wheat,1981,2458.983392,591,100424.62,17.58
700,Punjab,Muzaffargarh,Wheat,1982,1483.237548,591,100424.62,17.93
701,Punjab,Muzaffargarh,Wheat,1983,1157.47289,591,100424.62,17.58
702,Punjab,Muzaffargarh,Wheat,1984,1493.277701,591,100424.62,17.93
703,Punjab,Muzaffargarh,Wheat,1985,1828.674482,591,100424.62,17.58
704,Punjab,Muzaffargarh,Wheat,1986,1528.577568,591,100424.62,17.93
705,Punjab,Muzaffargarh,Wheat,1987,1609.340899,591,100424.62,17.58
706,Punjab,Muzaffargarh,Wheat,1988,1596.192791,591,100424.62,17.93
707,Punjab,Muzaffargarh,Wheat,1989,1805.236017,591,100424.62,17.58
708,Punjab,Muzaffargarh,Wheat,1990,1594.208494,591,100424.62,17.93
709,Punjab,Muzaffargarh,Wheat,1991,2013.795822,591,100424.62,17.58
710,Punjab,Muzaffargarh,Wheat,1992,2054.834055,591,100424.62,17.93
711,Punjab,Muzaffargarh,Wheat,1993,1638.504673,591,100424.62,17.58
712,Punjab,Muzaffargarh,Wheat,1994,1914.096916,591,100424.62,17.93
713,Punjab,Muzaffargarh,Wheat,1995,1983.131646,591,136185.08,18.18
714,Punjab,Muzaffargarh,Wheat,1996,2052.474879,591,136185.08,18.43
715,Punjab,Muzaffargarh,Wheat,1997,2380.087209,591,136185.08,18.18
716,Punjab,Muzaffargarh,Wheat,1998,2168.220947,591,136185.08,18.43
717,Punjab,Muzaffargarh,Wheat,1999,2561.342188,591,136185.08,18.18
718,Punjab,Muzaffargarh,Wheat,2000,2445.603059,591,136185.08,18.43
719,Punjab,Muzaffargarh,Wheat,2001,2231.98594,591,136185.08,18.18
720,Punjab,Muzaffargarh,Wheat,2002,2362.94964,591,136185.08,18.43
721,Punjab,Muzaffargarh,Wheat,2003,2371.73686,591,136185.08,18.18
722,Punjab,Muzaffargarh,Wheat,2004,2616.970926,591,136185.08,18.43
723,Punjab,Muzaffargarh,Wheat,2005,2522.451655,591,136185.08,18.18
724,Punjab,Muzaffargarh,Wheat,2006,2716.859717,591,136185.08,18.43
725,Punjab,Muzaffargarh,Wheat,2007,2372.157133,591,136185.08,18.18
726,Punjab,Muzaffargarh,Wheat,2008,2707.317073,591,136185.08,18.43
727,Punjab,Rajanpur,Wheat,1981,0,591,136185.08,18.18
728,Punjab,Rajanpur,Wheat,1982,1288.029925,591,136185.08,18.43
729,Punjab,Rajanpur,Wheat,1983,1041.570439,591,171945.54,16.45
730,Punjab,Rajanpur,Wheat,1984,1009.888752,591,171945.54,16.88
731,Punjab,Rajanpur,Wheat,1985,1312.727273,591,171945.54,16.45
732,Punjab,Rajanpur,Wheat,1986,1316.168898,591,171945.54,16.88
733,Punjab,Rajanpur,Wheat,1987,1632.160804,591,171945.54,16.45
734,Punjab,Rajanpur,Wheat,1988,1896.551724,591,171945.54,16.88
735,Punjab,Rajanpur,Wheat,1989,1881.401617,591,171945.54,16.45
736,Punjab,Rajanpur,Wheat,1990,2064.48683,591,171945.54,16.88
737,Punjab,Rajanpur,Wheat,1991,2291.666667,591,171945.54,16.45
738,Punjab,Rajanpur,Wheat,1992,2338.122605,591,171945.54,16.88
739,Punjab,Rajanpur,Wheat,1993,1777.675277,591,171945.54,16.45
740,Punjab,Rajanpur,Wheat,1994,1981.595092,591,171945.54,16.88
741,Punjab,Rajanpur,Wheat,1995,2021.848739,591,171945.54,16.45
